x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.18582181632518768,0.8907403945922852,2.1723444376675616e-07,0.16088047623634338,0.7117788791656494,0.02251671813428402,0.18132136762142181,0.5808824300765991,0.01903880201280117,0.24456113576889038,0.5196627378463745,0.01509375125169754,0.29854899644851685,0.5239205956459045,0.018192831426858902,0.1839766800403595,0.46007341146469116,-0.03258398175239563,0.2891903519630432,0.39788272976875305,-0.02626948244869709,0.29762595891952515,0.4670092463493347,-0.001522587612271309,0.28459134697914124,0.5047281384468079,0.020520152524113655,0.23975765705108643,0.5156670212745667,-0.04540884867310524,0.3448767364025116,0.39269810914993286,-0.04070952162146568,0.4012712836265564,0.33218759298324585,-0.026326967403292656,0.4379429519176483,0.2757827043533325,-0.017193520441651344,0.2880546748638153,0.585159182548523,-0.05024106428027153,0.3436996638774872,0.5574859380722046,-0.03348800539970398,0.32820338010787964,0.6116026043891907,-0.009993508458137512,0.2997415065765381,0.648959755897522,0.004122821148484945,0.3253241777420044,0.6649081707000732,-0.053061503916978836,0.3543364107608795,0.6387360692024231,-0.020889021456241608,0.33275389671325684,0.6798986196517944,0.012691057287156582,0.3101268708705902,0.7161054611206055,0.035008251667022705,offensive
0.16763895750045776,0.9079102873802185,2.7245707201473124e-07,0.14452026784420013,0.7214484214782715,0.025896461680531502,0.16513691842556,0.5940726399421692,0.02158534899353981,0.2282443344593048,0.5358792543411255,0.015128073282539845,0.28354108333587646,0.5386689305305481,0.01560061052441597,0.16365601122379303,0.4675779640674591,-0.029087988659739494,0.2769451141357422,0.40158528089523315,-0.026783829554915428,0.2880566120147705,0.4729422628879547,-0.005838964134454727,0.27657678723335266,0.5082241296768188,0.014088907279074192,0.22026574611663818,0.5230891108512878,-0.04497392848134041,0.3319393992424011,0.3984237313270569,-0.04302068427205086,0.39153924584388733,0.3394993543624878,-0.03149237111210823,0.43097543716430664,0.2820688486099243,-0.024669887498021126,0.2700712978839874,0.5934480428695679,-0.05299406126141548,0.3345915675163269,0.5651220679283142,-0.03731384873390198,0.32024237513542175,0.624146580696106,-0.013491062447428703,0.2923845648765564,0.6629738807678223,0.0006849843193776906,0.31039875745773315,0.6730650067329407,-0.05899345502257347,0.3449643850326538,0.6463769674301147,-0.02772669307887554,0.32388654351234436,0.6926932334899902,0.006135398056358099,0.30082330107688904,0.7298225164413452,0.02875734679400921,offensive
0.16911838948726654,0.9132084846496582,2.6230756589029625e-07,0.14666257798671722,0.7270985245704651,0.029652100056409836,0.16557644307613373,0.5903932452201843,0.026581529527902603,0.2269451767206192,0.5200352072715759,0.021528344601392746,0.28231996297836304,0.5180531740188599,0.023778097704052925,0.16448622941970825,0.47249600291252136,-0.031892381608486176,0.2763703167438507,0.40329158306121826,-0.024228572845458984,0.2857799232006073,0.47612279653549194,0.002729512983933091,0.2722087800502777,0.5104418396949768,0.026000164449214935,0.21994945406913757,0.5268262028694153,-0.04885515943169594,0.3315785527229309,0.40209394693374634,-0.045562997460365295,0.39283522963523865,0.34068748354911804,-0.03212595358490944,0.4335797429084778,0.2809075713157654,-0.024475514888763428,0.2699108123779297,0.595962405204773,-0.056551817804574966,0.3336741626262665,0.5667389035224915,-0.03797692432999611,0.3183261752128601,0.6287193298339844,-0.012188938446342945,0.29031097888946533,0.6694514155387878,0.0022079353220760822,0.310528427362442,0.6761682629585266,-0.06170720234513283,0.3457036316394806,0.6467983722686768,-0.02817755565047264,0.32311877608299255,0.6960029602050781,0.00730687752366066,0.29913127422332764,0.7359604835510254,0.030374625697731972,offensive
0.1843661367893219,0.9204932451248169,1.561882925216196e-07,0.16751401126384735,0.7448473572731018,0.011427996680140495,0.19108672440052032,0.6075823307037354,0.002140446798875928,0.24882276356220245,0.5397701263427734,-0.010513316839933395,0.30232420563697815,0.5309536457061768,-0.018385466188192368,0.1861547976732254,0.5014978647232056,-0.02506309747695923,0.293559193611145,0.4057566523551941,-0.04449906945228577,0.31604745984077454,0.4605228900909424,-0.04667617380619049,0.3090437948703766,0.50831139087677,-0.040861181914806366,0.23517566919326782,0.5558881759643555,-0.04124269634485245,0.3416987657546997,0.42547380924224854,-0.05249912664294243,0.38690200448036194,0.41739481687545776,-0.05076563358306885,0.4078131914138794,0.4175029993057251,-0.04668600112199783,0.2834961414337158,0.630529522895813,-0.05454587563872337,0.3627801239490509,0.5743185877799988,-0.060799237340688705,0.3516506254673004,0.6387845873832703,-0.0458318255841732,0.3259718716144562,0.6854985952377319,-0.03193502500653267,0.32358697056770325,0.7157968282699585,-0.06663846969604492,0.37397536635398865,0.6612635850906372,-0.059260617941617966,0.3575466573238373,0.711340069770813,-0.03446996212005615,0.33744895458221436,0.7560089826583862,-0.013758495450019836,offensive
0.3584778308868408,0.8729511499404907,-2.3166704465893417e-07,0.3124825358390808,0.7222961187362671,0.001311230706050992,0.312494695186615,0.5863146185874939,0.003363346680998802,0.35518279671669006,0.49765023589134216,0.00935900118201971,0.3965966999530792,0.4868851602077484,0.02135208621621132,0.3832935094833374,0.5254494547843933,-0.02529863268136978,0.4046444892883301,0.4203728139400482,-0.00979071855545044,0.3916901648044586,0.46553146839141846,0.017761539667844772,0.38161057233810425,0.5129607915878296,0.039802733808755875,0.43780267238616943,0.5638495683670044,-0.017770614475011826,0.4640258848667145,0.40368348360061646,-0.013349675573408604,0.4798877239227295,0.31911370158195496,-0.0027184803038835526,0.49605458974838257,0.25417426228523254,0.005336395930498838,0.473185271024704,0.6178429126739502,-0.004112054128199816,0.4519649147987366,0.5299252271652222,0.003339423332363367,0.42856380343437195,0.5615696310997009,0.011799289844930172,0.41343504190444946,0.6023304462432861,0.019783666357398033,0.49018019437789917,0.6695554852485657,0.011439917609095573,0.47339504957199097,0.591894268989563,0.03265311196446419,0.44963201880455017,0.610399603843689,0.053203701972961426,0.4330085515975952,0.6513492465019226,0.06820990145206451,offensive
0.31648215651512146,0.7621558904647827,-1.4363988043442077e-07,0.29225653409957886,0.6121235489845276,0.016062788665294647,0.3026266396045685,0.5049294233322144,0.018408214673399925,0.3413090109825134,0.4452361464500427,0.020136870443820953,0.373454749584198,0.45128732919692993,0.026102885603904724,0.34365397691726685,0.4225291907787323,-0.017400609329342842,0.39095672965049744,0.35065269470214844,-0.006506919860839844,0.3862667977809906,0.3901854157447815,0.015733739361166954,0.3721526861190796,0.4219890832901001,0.034593723714351654,0.3919699192047119,0.46060970425605774,-0.02197006158530712,0.4456700384616852,0.3473823368549347,-0.012775612063705921,0.47188910841941833,0.291061669588089,-0.0009562919731251895,0.48695820569992065,0.2496359944343567,0.006809060461819172,0.4282638132572174,0.5152273178100586,-0.020315226167440414,0.43498119711875916,0.4874207079410553,-0.003471856936812401,0.4197639226913452,0.5215648412704468,0.007082448806613684,0.40149927139282227,0.5503822565078735,0.012979144230484962,0.45041725039482117,0.5734747052192688,-0.017011025920510292,0.45134446024894714,0.5458760857582092,0.009867263026535511,0.43499940633773804,0.5703660845756531,0.03066321462392807,0.4157823622226715,0.5984002947807312,0.04464026913046837,offensive
0.32657331228256226,0.7620299458503723,-1.2374978552998073e-07,0.29947495460510254,0.6233819723129272,0.011263214983046055,0.30902719497680664,0.5148477554321289,0.012538384646177292,0.3498488664627075,0.451802521944046,0.014435583725571632,0.3828136622905731,0.4624042809009552,0.0208206158131361,0.3539825677871704,0.43924689292907715,-0.018777508288621902,0.4002540111541748,0.36555570363998413,-0.010092048905789852,0.39592036604881287,0.4040542244911194,0.008920282125473022,0.38226550817489624,0.4364156723022461,0.02552548050880432,0.3997200131416321,0.47673851251602173,-0.02036522701382637,0.45182737708091736,0.3665527105331421,-0.011604806408286095,0.4785378575325012,0.31535953283309937,-2.2137111955089495e-05,0.49503642320632935,0.2783091068267822,0.007936532609164715,0.4339648187160492,0.5294376015663147,-0.01652279496192932,0.43708980083465576,0.4974985122680664,-0.0008243292686529458,0.42251598834991455,0.5273605585098267,0.00963785219937563,0.404424250125885,0.5558910369873047,0.01626664772629738,0.4542231559753418,0.5852813124656677,-0.01147647574543953,0.4526619017124176,0.5530216097831726,0.014000816270709038,0.4366193413734436,0.5725711584091187,0.034230686724185944,0.41821277141571045,0.6018431782722473,0.04824827238917351,offensive
0.1889636218547821,0.8253912925720215,8.139392804196177e-08,0.16705633699893951,0.6919859647750854,0.004531017038971186,0.19147464632987976,0.5808991193771362,0.0005562514998018742,0.24660584330558777,0.52447509765625,-0.0014333637664094567,0.28705430030822754,0.532084047794342,0.0021733015310019255,0.20278885960578918,0.5035668015480042,-0.03096134029328823,0.2704542875289917,0.4396167993545532,-0.03419475257396698,0.2750820517539978,0.48450982570648193,-0.022997969761490822,0.2642900347709656,0.5148200392723083,-0.010339442640542984,0.2480633556842804,0.5518046617507935,-0.03404103219509125,0.3171221911907196,0.4462757408618927,-0.03261353075504303,0.3578852713108063,0.388705849647522,-0.02604418806731701,0.3869471549987793,0.33890584111213684,-0.02143523469567299,0.2877688407897949,0.606573224067688,-0.032694414258003235,0.31317639350891113,0.5532925128936768,-0.024203453212976456,0.30011439323425293,0.58388352394104,-0.011022543534636497,0.28142672777175903,0.6113945245742798,-0.0012765087885782123,0.31657490134239197,0.6632436513900757,-0.030777093023061752,0.32486316561698914,0.6124858856201172,-0.012292818166315556,0.3110639750957489,0.632420003414154,0.008794969879090786,0.2984254062175751,0.6604694724082947,0.024747468531131744,offensive
0.2177952080965042,0.8044293522834778,1.24463213069248e-07,0.19383090734481812,0.6736947894096375,0.007020357996225357,0.21501457691192627,0.5718700885772705,0.0028876643627882004,0.2681199312210083,0.521002471446991,0.0005440429667942226,0.3084433376789093,0.5328918695449829,0.0037376675754785538,0.22751691937446594,0.49985992908477783,-0.028099823743104935,0.29615518450737,0.43580999970436096,-0.029866427183151245,0.297792911529541,0.4754665493965149,-0.018773948773741722,0.2843007445335388,0.5042168498039246,-0.006414027884602547,0.27043360471725464,0.5458986163139343,-0.031867239624261856,0.3396925926208496,0.44503915309906006,-0.029365766793489456,0.37892961502075195,0.3906192481517792,-0.02274651639163494,0.4059869647026062,0.3450716435909271,-0.018264809623360634,0.30779126286506653,0.598214328289032,-0.03095942735671997,0.3333793878555298,0.5588105320930481,-0.020015906542539597,0.32072868943214417,0.586054265499115,-0.006328962277621031,0.30129244923591614,0.6113576889038086,0.003128073178231716,0.3352947533130646,0.6528717875480652,-0.029341666027903557,0.3444458246231079,0.6132426261901855,-0.007872716523706913,0.3314451575279236,0.6319899559020996,0.01426485925912857,0.31749552488327026,0.6581158638000488,0.030275234952569008,offensive
0.2917953431606293,0.8034055233001709,-2.647578334347145e-08,0.2511212229728699,0.6743758320808411,-0.014990742318332195,0.26315411925315857,0.550927996635437,-0.022174594923853874,0.310148686170578,0.49169158935546875,-0.023391887545585632,0.3496807813644409,0.4953506290912628,-0.019859610125422478,0.3255901634693146,0.5401304364204407,-0.04213784262537956,0.3551955223083496,0.44783201813697815,-0.04576684907078743,0.34194451570510864,0.4852791428565979,-0.03882338106632233,0.33108416199684143,0.5262449979782104,-0.03093150071799755,0.3701664209365845,0.5816175937652588,-0.03265102952718735,0.404837429523468,0.4510829448699951,-0.0366242378950119,0.4275791049003601,0.3814684748649597,-0.03508434444665909,0.4507972002029419,0.33301374316215515,-0.03439514711499214,0.39688748121261597,0.6235371828079224,-0.020031897351145744,0.3854631185531616,0.545397162437439,-0.018987108021974564,0.36291903257369995,0.5644026398658752,-0.011211305856704712,0.3476404845714569,0.5983567237854004,-0.004756082780659199,0.41219696402549744,0.6614871025085449,-0.00808693002909422,0.39055588841438293,0.5867977142333984,-0.0012334823841229081,0.36967864632606506,0.6025717258453369,0.01155322790145874,0.3580307066440582,0.6362409591674805,0.0218335073441267,offensive
